ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-01-03,'601011,±¦Ì©Â¡,7.28,7.34,7.17,7.17,7.13,0.15,2.1038,1.6719,21880797,159268669.0,9955400000.0,9527667931.6
2016-12-30,'601011,±¦Ì©Â¡,7.13,7.21,7.0,7.12,7.15,-0.02,-0.2797,1.4671,19200911,136308218.0,9750275000.0,9331356092.35
2016-12-29,'601011,±¦Ì©Â¡,7.15,7.43,7.12,7.15,7.15,0.0,0.0,2.5392,33231399,240943558.0,9777625000.0,9357531004.25
2016-12-28,'601011,±¦Ì©Â¡,7.15,7.55,6.86,6.89,6.88,0.27,3.9244,4.0415,52893583,381353482.0,9777625000.0,9357531004.25
2016-12-27,'601011,±¦Ì©Â¡,6.88,6.92,6.84,6.87,6.88,0.0,0.0,1.0338,13529871,93107163.0,9408400000.0,9004169693.6
2016-12-26,'601011,±¦Ì©Â¡,6.88,6.93,6.75,6.76,6.81,0.07,1.0279,1.5364,20107638,138043201.0,9408400000.0,9004169693.6
2016-12-23,'601011,±¦Ì©Â¡,6.81,6.95,6.79,6.88,6.87,-0.06,-0.8734,1.1066,14483233,99375141.0,9312675000.0,8912557501.95
2016-12-22,'601011,±¦Ì©Â¡,6.87,6.94,6.79,6.89,6.89,-0.02,-0.2903,1.2566,16445144,112714451.0,9394725000.0,8991082237.65
2016-12-21,'601011,±¦Ì©Â¡,6.89,6.96,6.81,6.85,6.82,0.07,1.0264,1.3094,17137215,117957433.0,9422075000.0,9017257149.55
2016-12-20,'601011,±¦Ì©Â¡,6.82,6.9,6.74,6.87,6.91,-0.09,-1.3025,1.023,13388428,91001202.0,9326350000.0,8925644957.9
2016-12-19,'601011,±¦Ì©Â¡,6.91,6.96,6.83,6.84,6.85,0.06,0.8759,1.3499,17667342,122090556.0,9449425000.0,9043432061.45
2016-12-16,'601011,±¦Ì©Â¡,6.85,6.88,6.75,6.8,6.82,0.03,0.4399,1.0825,14167331,96638696.0,9367375000.0,8964907325.75
2016-12-15,'601011,±¦Ì©Â¡,6.82,6.91,6.67,6.7,6.75,0.07,1.037,1.4861,19449897,132782411.0,9326350000.0,8925644957.9
2016-12-14,'601011,±¦Ì©Â¡,6.75,6.95,6.71,6.91,6.91,-0.16,-2.3155,1.6465,21548585,146926043.0,9230625000.0,8834032766.25
2016-12-13,'601011,±¦Ì©Â¡,6.91,6.97,6.72,6.87,6.85,0.06,0.8759,1.7911,23441305,161073794.0,9449425000.0,9043432061.45
2016-12-12,'601011,±¦Ì©Â¡,6.85,7.5,6.81,7.45,7.52,-0.67,-8.9096,3.7825,49503270,353433557.0,9367375000.0,8964907325.75
2016-12-09,'601011,±¦Ì©Â¡,7.52,7.7,7.48,7.7,7.7,-0.18,-2.3377,2.182,28557448,216740851.0,10283600000.0,9841766874.4
2016-12-08,'601011,±¦Ì©Â¡,7.7,7.77,7.54,7.64,7.59,0.11,1.4493,3.0125,39426117,302477926.0,10529750000.0,10077341081.5
2016-12-07,'601011,±¦Ì©Â¡,7.59,7.61,7.42,7.61,7.61,-0.02,-0.2628,1.8564,24294928,182702531.0,10379325000.0,9933379066.05
2016-12-06,'601011,±¦Ì©Â¡,7.61,7.71,7.55,7.66,7.61,0.0,0.0,1.7297,22636949,172194028.0,10406675000.0,9959553977.95
2016-12-05,'601011,±¦Ì©Â¡,7.61,7.78,7.45,7.45,7.45,0.16,2.1477,3.5166,46023079,351555183.0,10406675000.0,9959553977.95
2016-12-02,'601011,±¦Ì©Â¡,7.45,7.64,7.38,7.5,7.45,0.0,0.0,2.0774,27188121,204042856.0,10187875000.0,9750154682.75
2016-12-01,'601011,±¦Ì©Â¡,7.45,7.53,7.4,7.4,7.4,0.05,0.6757,1.5465,20239776,151240497.0,10187875000.0,9750154682.75
2016-11-30,'601011,±¦Ì©Â¡,7.4,7.47,7.31,7.34,7.37,0.03,0.4071,1.2223,15997216,118198608.0,10119500000.0,9684717403.0
2016-11-29,'601011,±¦Ì©Â¡,7.37,7.51,7.36,7.5,7.53,-0.16,-2.1248,1.758,23008252,170923188.0,10078475000.0,9645455035.15
2016-11-28,'601011,±¦Ì©Â¡,7.53,7.58,7.47,7.55,7.54,-0.01,-0.1326,1.4589,19093403,143574200.0,10297275000.0,9854854330.35
2016-11-25,'601011,±¦Ì©Â¡,7.54,7.62,7.36,7.58,7.6,-0.06,-0.7895,2.0221,26464488,197812537.0,10310950000.0,9867941786.3
2016-11-24,'601011,±¦Ì©Â¡,7.6,7.79,7.56,7.7,7.7,-0.1,-1.2987,2.0835,27268361,208921600.0,10393000000.0,9946466522.0
2016-11-23,'601011,±¦Ì©Â¡,7.7,7.92,7.64,7.88,7.87,-0.17,-2.1601,2.5394,33234113,258007204.0,10529750000.0,10077341081.5
2016-11-22,'601011,±¦Ì©Â¡,7.87,7.98,7.74,7.76,7.76,0.11,1.4175,2.7523,36020822,282796726.0,10762225000.0,10299827832.6
2016-11-21,'601011,±¦Ì©Â¡,7.76,7.8,7.68,7.73,7.78,-0.02,-0.2571,2.2957,30045401,232338096.0,10611800000.0,10155865817.2
2016-11-18,'601011,±¦Ì©Â¡,7.78,8.02,7.76,7.82,7.86,-0.08,-1.0178,2.8026,36679462,288052472.0,10639150000.0,10182040729.1
2016-11-17,'601011,±¦Ì©Â¡,7.86,8.05,7.83,7.99,8.1,-0.24,-2.963,4.145,54247080,428993952.0,10748550000.0,10286740376.7
2016-11-16,'601011,±¦Ì©Â¡,8.1,8.35,7.6,7.71,7.68,0.42,5.4688,7.7701,101690196,811519532.0,11076750000.0,10600839319.5
2016-11-15,'601011,±¦Ì©Â¡,7.68,7.74,7.61,7.74,7.78,-0.1,-1.2853,2.5084,32829083,251699637.0,10502400000.0,10051166169.6
2016-11-14,'601011,±¦Ì©Â¡,7.78,7.9,7.67,7.71,7.74,0.04,0.5168,3.1816,41638744,324678712.0,10639150000.0,10182040729.1
2016-11-11,'601011,±¦Ì©Â¡,7.74,7.79,7.6,7.71,7.73,0.01,0.1294,2.9424,38508367,295986186.0,10584450000.0,10129690905.3
2016-11-10,'601011,±¦Ì©Â¡,7.73,7.86,7.67,7.81,7.69,0.04,0.5202,3.0141,39447331,304714417.0,10570775000.0,10116603449.4
2016-11-09,'601011,±¦Ì©Â¡,7.69,7.87,7.53,7.55,7.49,0.2,2.6702,5.4043,70728641,546861457.0,10516075000.0,10064253625.5
2016-11-08,'601011,±¦Ì©Â¡,7.49,7.62,7.46,7.55,7.57,-0.08,-1.0568,2.5521,33399909,251533586.0,10242575000.0,9802504506.55
2016-11-07,'601011,±¦Ì©Â¡,7.57,7.67,7.23,7.42,7.38,0.19,2.5745,4.0059,52426545,392947548.0,10351975000.0,9907204154.15
2016-11-04,'601011,±¦Ì©Â¡,7.38,7.46,7.28,7.45,7.45,-0.07,-0.9396,2.6533,34724587,256165296.0,10092150000.0,9658542491.1
2016-11-03,'601011,±¦Ì©Â¡,7.45,7.55,7.27,7.41,7.45,0.0,0.0,3.4363,44972548,333289181.0,10187875000.0,9750154682.75
2016-11-02,'601011,±¦Ì©Â¡,7.45,7.69,7.44,7.65,7.66,-0.21,-2.7415,2.6093,34148800,257774064.0,10187875000.0,9750154682.75
2016-11-01,'601011,±¦Ì©Â¡,7.66,7.73,7.55,7.55,7.53,0.13,1.7264,2.3714,31035143,237424352.0,10475050000.0,10024991257.7
2016-10-31,'601011,±¦Ì©Â¡,7.53,7.76,7.43,7.76,7.81,-0.28,-3.5851,3.2297,42268802,318197499.0,10297275000.0,9854854330.35
2016-10-28,'601011,±¦Ì©Â¡,7.81,8.04,7.8,8.01,8.01,-0.2,-2.4969,2.3365,30579221,241943206.0,10680175000.0,10221303097.0
2016-10-27,'601011,±¦Ì©Â¡,8.01,8.11,7.95,8.09,8.11,-0.1,-1.233,2.2422,29344950,235129419.0,10953675000.0,10483052216.0
2016-10-26,'601011,±¦Ì©Â¡,8.11,8.32,8.1,8.21,8.17,-0.06,-0.7344,2.86,37430686,306826024.0,11090425000.0,10613926775.5
2016-10-25,'601011,±¦Ì©Â¡,8.17,8.25,8.12,8.15,8.18,-0.01,-0.1222,2.56,33503579,273667862.0,11172475000.0,10692451511.1
2016-10-24,'601011,±¦Ì©Â¡,8.18,8.28,7.91,7.97,7.98,0.2,2.5063,3.6637,47948525,390925997.0,11186150000.0,10705538967.1
2016-10-21,'601011,±¦Ì©Â¡,7.98,8.11,7.82,8.04,8.08,-0.1,-1.2376,3.2131,42051366,335497200.0,10912650000.0,10443789848.1
2016-10-20,'601011,±¦Ì©Â¡,8.08,8.19,8.03,8.16,8.21,-0.13,-1.5834,3.7208,48695677,394267393.0,11049400000.0,10574664407.6
2016-10-19,'601011,±¦Ì©Â¡,8.21,8.38,8.16,8.35,8.32,-0.11,-1.3221,2.9166,38170653,314467412.0,11227175000.0,10744801335.0
2016-10-18,'601011,±¦Ì©Â¡,8.32,8.36,8.15,8.23,8.2,0.12,1.4634,2.5944,33953494,281214733.0,11377600000.0,10888763350.4
2016-10-17,'601011,±¦Ì©Â¡,8.2,8.43,8.18,8.4,8.38,-0.18,-2.148,3.119,40819419,338625054.0,11213500000.0,10731713879.0
2016-10-14,'601011,±¦Ì©Â¡,8.38,8.64,8.3,8.62,8.6,-0.22,-2.5581,3.68,48161429,405319417.0,11459650000.0,10967288086.1
2016-10-13,'601011,±¦Ì©Â¡,8.6,8.72,8.54,8.66,8.71,-0.11,-1.2629,3.4793,45534856,392450072.0,11760500000.0,11255212117.0
2016-10-12,'601011,±¦Ì©Â¡,8.71,8.81,8.41,8.5,8.5,0.21,2.4706,5.8058,75983638,658875604.0,11910925000.0,11399174132.5
2016-10-11,'601011,±¦Ì©Â¡,8.5,8.59,8.36,8.41,8.46,0.04,0.4728,3.7393,48938156,414528852.0,11623750000.0,11124337557.5
2016-10-10,'601011,±¦Ì©Â¡,8.46,8.49,8.25,8.36,8.33,0.13,1.5606,3.6468,47727874,400579266.0,11569050000.0,11071987733.7
2016-09-30,'601011,±¦Ì©Â¡,8.33,8.36,8.23,8.3,8.29,0.04,0.4825,2.3467,30711919,254856839.0,11391275000.0,10901850806.4
2016-09-29,'601011,±¦Ì©Â¡,8.29,8.42,8.19,8.32,8.32,-0.03,-0.3606,3.0219,39549520,328044854.0,11336575000.0,10849500982.5
2016-09-28,'601011,±¦Ì©Â¡,8.32,8.52,8.23,8.33,8.31,0.01,0.1203,3.9705,51963561,435453167.0,11377600000.0,10888763350.4
2016-09-27,'601011,±¦Ì©Â¡,8.31,8.36,8.02,8.27,8.23,0.08,0.9721,4.3941,57507058,471206751.0,11363925000.0,10875675894.5
2016-09-26,'601011,±¦Ì©Â¡,8.23,8.62,8.18,8.36,8.56,-0.33,-3.8551,4.8479,63446690,531870028.0,11254525000.0,10770976246.9
2016-09-23,'601011,±¦Ì©Â¡,8.56,8.95,8.54,8.91,8.98,-0.42,-4.6771,7.1483,93552804,810812095.0,11705800000.0,11202862293.2
2016-09-22,'601011,±¦Ì©Â¡,8.98,9.14,8.92,9.08,9.03,-0.05,-0.5537,5.7179,74832540,675224199.0,12280150000.0,11752535443.1
2016-09-21,'601011,±¦Ì©Â¡,9.03,9.14,8.9,8.99,9.08,-0.05,-0.5507,5.0082,65544543,589291005.0,12348525000.0,11817972722.9
2016-09-20,'601011,±¦Ì©Â¡,9.08,9.53,8.8,8.82,8.96,0.12,1.3393,11.1098,145399234,1329243283.0,12416900000.0,11883410002.6
2016-09-19,'601011,±¦Ì©Â¡,8.96,9.15,8.34,8.47,8.4,0.56,6.6667,9.8421,128807648,1122554466.0,12252800000.0,11726360531.2
2016-09-14,'601011,±¦Ì©Â¡,8.4,8.78,8.33,8.72,8.71,-0.31,-3.5591,9.699,126934706,1081525391.0,11487000000.0,10993462998.0
2016-09-13,'601011,±¦Ì©Â¡,8.71,8.71,7.96,7.96,7.92,0.79,9.9747,11.4103,149331340,1263864564.0,11910925000.0,11399174132.5
2016-09-12,'601011,±¦Ì©Â¡,7.92,8.13,7.67,7.75,7.92,0.0,0.0,6.4927,84972611,673831620.0,10830600000.0,10365265112.4
2016-09-09,'601011,±¦Ì©Â¡,7.92,8.2,7.69,7.72,7.68,0.24,3.125,8.5205,111511233,890912366.0,10830600000.0,10365265112.4
2016-09-08,'601011,±¦Ì©Â¡,7.68,7.83,7.6,7.75,7.82,-0.14,-1.7903,4.006,52427921,402043559.0,10502400000.0,10051166169.6
2016-09-07,'601011,±¦Ì©Â¡,7.82,8.09,7.8,7.97,7.87,-0.05,-0.6353,4.0813,53414352,423274020.0,10693850000.0,10234390552.9
2016-09-06,'601011,±¦Ì©Â¡,7.87,7.93,7.67,7.83,7.82,0.05,0.6394,3.5053,45875341,357877141.0,10762225000.0,10299827832.6
2016-09-05,'601011,±¦Ì©Â¡,7.82,7.96,7.73,7.82,7.78,0.04,0.5141,3.5688,46706353,366781052.0,10693850000.0,10234390552.9
2016-09-02,'601011,±¦Ì©Â¡,7.78,7.97,7.76,7.81,7.92,-0.14,-1.7677,4.4135,57761150,453643731.0,10639150000.0,10182040729.1
2016-09-01,'601011,±¦Ì©Â¡,7.92,8.14,7.75,7.9,7.9,0.02,0.2532,6.7445,88268869,703394766.0,10830600000.0,10365265112.4
2016-08-31,'601011,±¦Ì©Â¡,7.9,7.98,7.58,7.78,7.78,0.12,1.5424,5.6891,74455654,580947200.0,10803250000.0,10339090200.5
2016-08-30,'601011,±¦Ì©Â¡,7.78,7.92,7.69,7.8,7.8,-0.02,-0.2564,3.1064,40654404,316408437.0,10639150000.0,10182040729.1
2016-08-29,'601011,±¦Ì©Â¡,7.8,7.91,7.53,7.58,7.62,0.18,2.3622,4.1853,54774760,426316586.0,10666500000.0,10208215641.0
2016-08-26,'601011,±¦Ì©Â¡,7.62,7.8,7.57,7.68,7.6,0.02,0.2632,4.0678,53237552,408090843.0,10420350000.0,9972641433.9
2016-08-25,'601011,±¦Ì©Â¡,7.6,8.0,7.57,8.0,8.1,-0.5,-6.1728,7.428,97213172,752678769.0,10393000000.0,9946466522.0
2016-08-24,'601011,±¦Ì©Â¡,8.1,8.25,8.0,8.17,8.21,-0.11,-1.3398,4.2198,55226375,448656644.0,11076750000.0,10600839319.5
2016-08-23,'601011,±¦Ì©Â¡,8.21,8.28,7.97,8.06,8.07,0.14,1.7348,6.2528,81832915,664257325.0,11227175000.0,10744801335.0
2016-08-22,'601011,±¦Ì©Â¡,8.07,8.58,8.02,8.19,8.29,-0.22,-2.6538,7.2932,95449168,787301965.0,11035725000.0,10561576951.6
2016-08-19,'601011,±¦Ì©Â¡,8.29,8.64,7.96,8.03,8.1,0.19,2.3457,10.18,133229965,1105802779.0,11336575000.0,10849500982.5
2016-08-18,'601011,±¦Ì©Â¡,8.1,8.4,7.83,7.9,7.96,0.14,1.7588,11.5555,151232278,1239959223.0,11076750000.0,10600839319.5
2016-08-17,'601011,±¦Ì©Â¡,7.96,8.29,7.82,8.27,8.31,-0.35,-4.2118,12.4144,162472974,1308455671.0,10885300000.0,10417614936.2
2016-08-16,'601011,±¦Ì©Â¡,8.31,8.31,7.42,7.47,7.55,0.76,10.0662,16.3261,213667268,1727737212.0,11363925000.0,10875675894.5
2016-08-15,'601011,±¦Ì©Â¡,7.55,7.85,7.29,7.48,7.45,0.1,1.3423,10.9718,143592297,1096227845.0,10324625000.0,9881029242.25
2016-08-12,'601011,±¦Ì©Â¡,7.45,7.48,7.28,7.4,7.52,-0.07,-0.9309,8.012,104857043,773726098.0,10187875000.0,9750154682.75
2016-08-11,'601011,±¦Ì©Â¡,7.52,7.88,7.38,7.61,7.61,-0.09,-1.1827,12.2117,159820198,1218543281.0,10283600000.0,9841766874.4
2016-08-10,'601011,±¦Ì©Â¡,7.61,7.83,7.44,7.61,7.72,-0.11,-1.4249,12.6192,165152800,1255618332.0,10406675000.0,9959553977.95
2016-08-09,'601011,±¦Ì©Â¡,7.72,7.88,7.21,7.4,7.43,0.29,3.9031,16.2111,212162559,1604697446.0,10557100000.0,10103515993.4
2016-08-08,'601011,±¦Ì©Â¡,7.43,7.75,7.0,7.07,7.07,0.36,5.0919,16.2786,213045942,1568252155.0,10160525000.0,9723979770.85
2016-08-05,'601011,±¦Ì©Â¡,7.07,7.07,6.32,6.33,6.43,0.64,9.9533,15.0661,197176628,1333361126.0,9668225000.0,9252831356.65
2016-08-04,'601011,±¦Ì©Â¡,6.43,6.67,5.95,5.98,6.06,0.37,6.1056,12.4619,163093993,1054360911.0,8793025000.0,8415234175.85
2016-08-03,'601011,±¦Ì©Â¡,6.06,6.13,5.66,5.73,5.8,0.26,4.4828,5.9731,78173068,459967691.0,8287050000.0,7930998305.7
2016-08-02,'601011,±¦Ì©Â¡,5.8,5.87,5.62,5.64,5.64,0.16,2.8369,3.7706,49347042,284147997.0,7931500000.0,7590724451.0
2016-08-01,'601011,±¦Ì©Â¡,5.64,5.93,5.56,5.92,6.03,-0.39,-6.4677,5.5035,72026489,411566347.0,7712700000.0,7381325155.8
2016-07-29,'601011,±¦Ì©Â¡,6.03,6.38,5.9,6.38,6.46,-0.43,-6.6563,11.321,148163428,906492546.0,8246025000.0,7891735937.85
2016-07-28,'601011,±¦Ì©Â¡,0.0,0.0,0.0,0.0,6.46,None,None,0.0,0,0.0,8834050000.0,8454496543.7
2016-07-27,'601011,±¦Ì©Â¡,0.0,0.0,0.0,0.0,6.46,None,None,0.0,0,0.0,8834050000.0,8454496543.7
2016-07-26,'601011,±¦Ì©Â¡,0.0,0.0,0.0,0.0,6.46,None,None,0.0,0,0.0,8834050000.0,8454496543.7
2016-07-25,'601011,±¦Ì©Â¡,0.0,0.0,0.0,0.0,6.46,None,None,0.0,0,0.0,8834050000.0,8454496543.7
2016-07-22,'601011,±¦Ì©Â¡,6.46,6.46,5.87,5.87,5.87,0.59,10.0511,4.3163,56489511,355418694.0,8834050000.0,8454496543.7
2016-07-21,'601011,±¦Ì©Â¡,5.87,5.96,5.82,5.88,5.92,-0.05,-0.8446,3.0849,40374068,237828806.0,8027225000.0,7682336642.65
2016-07-20,'601011,±¦Ì©Â¡,5.92,6.02,5.74,5.8,5.8,0.12,2.069,5.0358,65906101,388980610.0,8095600000.0,7747773922.4
2016-07-19,'601011,±¦Ì©Â¡,5.8,5.81,5.73,5.8,5.8,0.0,0.0,1.6296,21327729,123165242.0,7931500000.0,7590724451.0
2016-07-18,'601011,±¦Ì©Â¡,5.8,5.84,5.67,5.77,5.79,0.01,0.1727,2.7123,35497404,204345081.0,7931500000.0,7590724451.0
2016-07-15,'601011,±¦Ì©Â¡,5.79,5.91,5.75,5.88,5.87,-0.08,-1.3629,2.4598,32192213,187210957.0,7917825000.0,7577636995.05
2016-07-14,'601011,±¦Ì©Â¡,5.87,5.94,5.81,5.86,5.89,-0.02,-0.3396,2.6187,34271908,201510023.0,8027225000.0,7682336642.65
2016-07-13,'601011,±¦Ì©Â¡,5.89,5.95,5.83,5.94,5.9,-0.01,-0.1695,3.6011,47129266,277519652.0,8054575000.0,7708511554.55
2016-07-12,'601011,±¦Ì©Â¡,5.9,5.97,5.66,5.67,5.7,0.2,3.5088,6.2625,81960629,480992355.0,8068250000.0,7721599010.5
2016-07-11,'601011,±¦Ì©Â¡,5.7,5.83,5.65,5.69,5.67,0.03,0.5291,3.6437,47686246,273130934.0,7794750000.0,7459849891.5
2016-07-08,'601011,±¦Ì©Â¡,5.67,5.77,5.64,5.74,5.83,-0.16,-2.7444,3.5703,46725948,265608656.0,7753725000.0,7420587523.65
2016-07-07,'601011,±¦Ì©Â¡,5.83,5.99,5.76,5.89,5.8,0.03,0.5172,6.1221,80122848,469980903.0,7972525000.0,7629986818.85
2016-07-06,'601011,±¦Ì©Â¡,5.8,5.82,5.72,5.78,5.82,-0.02,-0.3436,1.9983,26152163,151095724.0,7931500000.0,7590724451.0
2016-07-05,'601011,±¦Ì©Â¡,5.82,5.88,5.75,5.81,5.8,0.02,0.3448,3.2067,41968072,243942350.0,7958850000.0,7616899362.9
2016-07-04,'601011,±¦Ì©Â¡,5.8,5.84,5.59,5.6,5.64,0.16,2.8369,3.3472,43806652,252755392.0,7931500000.0,7590724451.0
2016-07-01,'601011,±¦Ì©Â¡,5.64,5.72,5.62,5.7,5.65,-0.01,-0.177,1.494,19552293,110929749.0,7712700000.0,7381325155.8
2016-06-30,'601011,±¦Ì©Â¡,5.65,5.73,5.6,5.72,5.68,-0.03,-0.5282,1.7118,22403545,126452823.0,7726375000.0,7394412611.75
2016-06-29,'601011,±¦Ì©Â¡,5.68,5.75,5.63,5.72,5.7,-0.02,-0.3509,2.1013,27500516,156181826.0,7767400000.0,7433674979.6
2016-06-28,'601011,±¦Ì©Â¡,5.7,5.72,5.59,5.68,5.72,-0.02,-0.3497,2.4393,31924311,180936624.0,7794750000.0,7459849891.5
2016-06-27,'601011,±¦Ì©Â¡,5.72,5.83,5.43,5.45,5.48,0.24,4.3796,3.4955,45747814,260276624.0,7822100000.0,7486024803.4
2016-06-24,'601011,±¦Ì©Â¡,5.48,5.69,5.37,5.6,5.65,-0.17,-3.0088,3.6178,47347564,261351461.0,7493900000.0,7171925860.6
2016-06-23,'601011,±¦Ì©Â¡,5.65,5.78,5.65,5.73,5.74,-0.09,-1.5679,2.79,36513561,208591297.0,7726375000.0,7394412611.75
2016-06-22,'601011,±¦Ì©Â¡,5.74,5.76,5.65,5.7,5.72,0.02,0.3497,2.8616,37451111,214038833.0,7849450000.0,7512199715.3
2016-06-21,'601011,±¦Ì©Â¡,5.72,5.77,5.61,5.75,5.7,0.02,0.3509,3.3623,44004293,249723422.0,7822100000.0,7486024803.4
2016-06-20,'601011,±¦Ì©Â¡,5.7,5.88,5.66,5.85,5.7,0.0,0.0,3.2573,42629563,244453385.0,7794750000.0,7459849891.5
2016-06-17,'601011,±¦Ì©Â¡,5.7,5.8,5.58,5.63,5.67,0.03,0.5291,4.4758,58577294,332416115.0,7794750000.0,7459849891.5
2016-06-16,'601011,±¦Ì©Â¡,5.67,5.76,5.44,5.47,5.43,0.24,4.4199,6.3077,82552043,466131686.0,7753725000.0,7420587523.65
2016-06-15,'601011,±¦Ì©Â¡,5.43,5.49,5.01,5.07,5.13,0.3,5.848,3.2328,42308641,223876617.0,7425525000.0,7106488580.85
2016-06-14,'601011,±¦Ì©Â¡,5.13,5.14,5.05,5.1,5.11,0.02,0.3914,1.5655,20488406,104392299.0,7015275000.0,6713864902.35
2016-06-13,'601011,±¦Ì©Â¡,5.11,5.39,5.09,5.34,5.46,-0.35,-6.4103,2.4627,32230935,170982557.0,6987925000.0,6687689990.45
2016-06-08,'601011,±¦Ì©Â¡,5.46,5.53,5.4,5.45,5.45,0.01,0.1835,1.8468,24169774,132009772.0,7466550000.0,7145750948.7
2016-06-07,'601011,±¦Ì©Â¡,5.45,5.51,5.34,5.39,5.37,0.08,1.4898,2.2937,30018337,163317904.0,7452875000.0,7132663492.75
2016-06-06,'601011,±¦Ì©Â¡,5.37,5.45,5.34,5.37,5.34,0.03,0.5618,2.0992,27473317,148273943.0,7343475000.0,7027963845.15
2016-06-03,'601011,±¦Ì©Â¡,5.34,5.44,5.33,5.39,5.44,-0.1,-1.8382,2.5553,33442508,179559557.0,7302450000.0,6988701477.3
2016-06-02,'601011,±¦Ì©Â¡,5.44,5.63,5.33,5.41,5.29,0.15,2.8355,4.4194,57838670,316671659.0,7439200000.0,7119576036.8
2016-06-01,'601011,±¦Ì©Â¡,0.0,0.0,0.0,0.0,5.29,None,None,0.0,0,0.0,7234075000.0,6923264197.55
2016-05-31,'601011,±¦Ì©Â¡,5.29,5.29,5.13,5.17,5.14,0.15,2.9183,3.4945,45733693,238729976.0,7234075000.0,6923264197.55
2016-05-30,'601011,±¦Ì©Â¡,5.14,5.28,5.07,5.1,5.16,-0.02,-0.3876,2.1792,28520418,147426945.0,7028950000.0,6726952358.3
2016-05-27,'601011,±¦Ì©Â¡,5.16,5.24,4.94,4.98,5.0,0.16,3.2,3.7642,49264448,253955875.0,7056300000.0,6753127270.2
2016-05-26,'601011,±¦Ì©Â¡,5.0,5.05,4.87,5.03,5.02,-0.02,-0.3984,1.4713,19256207,95156816.0,6837500000.0,6543727975.0
2016-05-25,'601011,±¦Ì©Â¡,5.02,5.09,4.98,5.06,5.05,-0.03,-0.5941,1.5442,20209533,101667384.0,6864850000.0,6569902886.9
2016-05-24,'601011,±¦Ì©Â¡,5.05,5.17,4.95,4.96,4.95,0.1,2.0202,2.8585,37410103,189740204.0,6905875000.0,6609165254.75
2016-05-23,'601011,±¦Ì©Â¡,4.95,4.96,4.9,4.91,4.92,0.03,0.6098,1.0641,13925820,68741727.0,6769125000.0,6478290695.25
2016-05-20,'601011,±¦Ì©Â¡,4.92,4.92,4.83,4.85,4.9,0.02,0.4082,0.9461,12381741,60534823.0,6728100000.0,6439028327.4
2016-05-19,'601011,±¦Ì©Â¡,4.9,4.96,4.86,4.89,4.89,0.01,0.2045,1.232,16124200,79301516.0,6700750000.0,6412853415.5
2016-05-18,'601011,±¦Ì©Â¡,4.89,5.0,4.83,4.99,5.06,-0.17,-3.3597,1.8117,23710867,116280971.0,6687075000.0,6399765959.55
2016-05-17,'601011,±¦Ì©Â¡,5.06,5.15,4.96,4.97,4.97,0.09,1.8109,2.353,30794862,155722218.0,6919550000.0,6622252710.7
2016-05-16,'601011,±¦Ì©Â¡,4.97,4.98,4.85,4.87,4.9,0.07,1.4286,1.2034,15749008,77409753.0,6796475000.0,6504465607.15
2016-05-13,'601011,±¦Ì©Â¡,4.9,5.01,4.85,4.95,4.97,-0.07,-1.4085,1.5379,20127251,99250231.0,6700750000.0,6412853415.5
2016-05-12,'601011,±¦Ì©Â¡,4.97,4.98,4.85,4.96,5.0,-0.03,-0.6,1.424,18636921,91624037.0,6796475000.0,6504465607.15
2016-05-11,'601011,±¦Ì©Â¡,5.0,5.13,4.98,5.1,5.07,-0.07,-1.3807,1.3194,17268218,87025303.0,6837500000.0,6543727975.0
2016-05-10,'601011,±¦Ì©Â¡,5.07,5.16,5.04,5.06,5.04,0.03,0.5952,1.2437,16277148,82768403.0,6933225000.0,6635340166.65
2016-05-09,'601011,±¦Ì©Â¡,5.04,5.25,5.02,5.19,5.28,-0.24,-4.5455,2.3381,30600344,155806159.0,6892200000.0,6596077798.8
2016-05-06,'601011,±¦Ì©Â¡,5.28,5.58,5.28,5.57,5.57,-0.29,-5.2065,2.9762,38951016,210513815.0,7220400000.0,6910176741.6
2016-05-05,'601011,±¦Ì©Â¡,5.57,5.58,5.5,5.57,5.56,0.01,0.1799,1.6087,21053415,116783560.0,7616975000.0,7289712964.15
2016-05-04,'601011,±¦Ì©Â¡,5.56,5.6,5.51,5.55,5.58,-0.02,-0.3584,1.9864,25997529,144449053.0,7603300000.0,7276625508.2
2016-05-03,'601011,±¦Ì©Â¡,5.58,5.59,5.41,5.49,5.49,0.09,1.6393,2.8099,36774785,203471441.0,7630650000.0,7302800420.1
2016-04-29,'601011,±¦Ì©Â¡,5.49,5.54,5.45,5.51,5.59,-0.1,-1.7889,2.4997,32715244,179684928.0,7507575000.0,7185013316.55
2016-04-28,'601011,±¦Ì©Â¡,5.59,5.64,5.24,5.45,5.45,0.14,2.5688,4.0323,52773021,286946520.0,7644325000.0,7315887876.05
2016-04-27,'601011,±¦Ì©Â¡,5.45,5.54,5.43,5.51,5.53,-0.08,-1.4467,2.0056,26248677,144091752.0,7452875000.0,7132663492.75
